ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,n_stay,n_swerve,n_total,stay_prob,swerve_prob
222ExJyBWw92ii95N,610674727_4967821486078208.0,4967821486078210,2,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,1,Desktop,1,0,BEL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0.0,1.0
222ExJyBWw92ii95N,610674727_4967821486078208.0,4967821486078210,2,1,1,0,0,Fat,Fitness,Fitness,Fit,Fat,1,5,0,0,Desktop,1,1,BEL,1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222FT9fvbKwBrHNyN,471976686_5877002946438568.0,5877002946438570,12,0,0,1,0,Young,Age,Age,Young,Old,1,3,0,1,Desktop,0,1,BRA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222FT9fvbKwBrHNyN,471976686_5877002946438568.0,5877002946438570,12,1,0,0,2,Old,Age,Age,Young,Old,1,3,0,0,Desktop,0,0,BRA,1.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222FeDqdjF7arHsBe,-1196718414_3957475684404117.0,3957475684404120,13,0,1,0,2,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,0,1,USA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222FeDqdjF7arHsBe,-1196718414_3957475684404117.0,3957475684404120,13,1,1,0,1,More,Utilitarian,Utilitarian,More,Less,0,5,4,1,Desktop,0,0,USA,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1.0,0.0
222G9QicFQrQM2swT,-1383523101_6414093638043807.0,6414093638043810,10,0,0,0,2,Hoomans,Species,Species,Hoomans,Pets,1,3,0,0,Desktop,0,0,USA,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222G9QicFQrQM2swT,-1383523101_6414093638043807.0,6414093638043810,10,1,0,1,0,Pets,Species,Species,Hoomans,Pets,1,3,0,1,Desktop,0,1,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1.0,0.0
222GF5n25wm2sB4TK,1073329312_1329715248,1329715248,10,0,0,1,0,Hoomans,Species,Species,Hoomans,Pets,1,4,0,1,Desktop,1,0,GBR,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222GF5n25wm2sB4TK,1073329312_1329715248,1329715248,10,1,0,0,0,Pets,Species,Species,Hoomans,Pets,1,4,0,0,Desktop,1,1,GBR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0.0,1.0
222GPgdeTGjHcdbw6,-1981382485_5207476621553699.0,5207476621553700,1,0,1,0,0,Young,Age,Age,Young,Old,1,4,0,1,Desktop,1,1,ESP,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222GPgdeTGjHcdbw6,-1981382485_5207476621553699.0,5207476621553700,1,1,1,0,0,Old,Age,Age,Young,Old,1,4,0,0,Desktop,1,0,ESP,0.0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222GcgT26cvzmZnAw,-1570539433_2669687398.0,2669687398,7,0,0,0,1,Pets,Species,Species,Hoomans,Pets,0,2,0,1,Desktop,0,0,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0.0,1.0
222GcgT26cvzmZnAw,-1570539433_2669687398.0,2669687398,7,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,2,0,0,Desktop,0,1,FRA,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222HMnxZdioe5M3BP,-23585481_8012408592356088.0,8012408592356090,9,0,0,0,0,Old,Age,Age,Young,Old,0,4,0,0,Desktop,0,1,FRA,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222HMnxZdioe5M3BP,-23585481_8012408592356088.0,8012408592356090,9,1,0,1,0,Young,Age,Age,Young,Old,0,4,0,1,Desktop,0,0,FRA,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222Ha3MG8wsm2BDF8,-829671620_4940167386854920.0,4940167386854920,8,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Desktop,1,1,FRA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222Ha3MG8wsm2BDF8,-829671620_4940167386854920.0,4940167386854920,8,1,1,0,0,Pets,Species,Species,Hoomans,Pets,1,1,0,0,Desktop,1,0,FRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.0,1.0
222Ha3eppZn9c8Z7f,-795733796_6919265287792666.0,6919265287792670,3,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,0,0,IND,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222Ha3eppZn9c8Z7f,-795733796_6919265287792666.0,6919265287792670,3,1,1,0,1,Fit,Fitness,Fitness,Fit,Fat,0,1,0,1,Desktop,0,1,IND,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222HmCbAFZx3wmK2r,1711159095_5773136194521877.0,5773136194521880,7,0,0,0,2,Young,Age,Age,Young,Old,1,2,0,1,Desktop,0,0,TUR,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222HmCbAFZx3wmK2r,1711159095_5773136194521877.0,5773136194521880,7,1,0,1,0,Old,Age,Age,Young,Old,1,2,0,0,Desktop,0,1,TUR,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222HoP93WuJgkceno,-1978548163_4623751576222472.0,4623751576222470,11,0,0,1,0,Rand,Random,Random,,,,3,2,1,Mobile,0,1,BRA,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222HoP93WuJgkceno,-1978548163_4623751576222472.0,4623751576222470,11,1,0,0,1,Rand,Random,Random,,,,1,2,0,Mobile,0,0,BRA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,1.0
222HpiEf2LtAwEg62,-1232628507_1597557389,1597557389,5,0,0,1,0,Female,Gender,Gender,Male,Female,0,2,0,0,,,,UKR,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222HpiEf2LtAwEg62,-1232628507_1597557389,1597557389,5,1,0,0,2,Male,Gender,Gender,Male,Female,0,2,0,1,,,,UKR,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222HtfTjZvdkBzjKy,650097565_638989886,638989886,1,0,0,0,0,High,Social Status,Social Status,High,Low,1,3,0,0,Mobile,0,1,JPN,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222HtfTjZvdkBzjKy,650097565_638989886,638989886,1,1,0,1,0,Low,Social Status,Social Status,High,Low,1,3,0,1,Mobile,0,0,JPN,0.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222JBu4KkKjnFQC9P,988708286_2649771417.0,2649771417,12,0,0,0,0,Male,Gender,Gender,Male,Female,1,1,0,0,Desktop,0,0,AUT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222JBu4KkKjnFQC9P,988708286_2649771417.0,2649771417,12,1,0,1,0,Female,Gender,Gender,Male,Female,1,1,0,1,Desktop,0,1,AUT,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222JKmBZudkhxWTPT,-274259431_2801963307.0,2801963307,3,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,,,,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1.0,0.0
222JKmBZudkhxWTPT,-274259431_2801963307.0,2801963307,3,1,1,0,0,More,Utilitarian,Utilitarian,More,Less,0,5,2,1,,,,USA,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1.0,0.0
222K7e4KRaDXWGKkx,-2076117235_3906462240.0,3906462240,6,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,1,0,0,,,,CAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0.0
222K7e4KRaDXWGKkx,-2076117235_3906462240.0,3906462240,6,1,1,0,1,Fat,Fitness,Fitness,Fit,Fat,1,1,0,1,,,,CAN,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222KJyHDiDxGwLogn,-1202023243_708465746637312.0,708465746637312,6,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,1,0,0,Desktop,0,1,ISR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222KJyHDiDxGwLogn,-1202023243_708465746637312.0,708465746637312,6,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0,1,0,1,Desktop,0,0,ISR,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0.0
222Kb2HJtGmW4hZLs,1798663766_8345248645780505.0,8345248645780510,2,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,3,1,Desktop,1,0,TUR,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,1.0
222Kb2HJtGmW4hZLs,1798663766_8345248645780505.0,8345248645780510,2,1,0,0,2,Less,Utilitarian,Utilitarian,More,Less,1,2,3,0,Desktop,1,1,TUR,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222KuWty7pNeiv77a,1654911454_3639764894860440.0,3639764894860440,8,0,1,0,0,Low,Social Status,Social Status,High,Low,0,2,0,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222KuWty7pNeiv77a,1654911454_3639764894860440.0,3639764894860440,8,1,1,0,0,High,Social Status,Social Status,High,Low,0,2,0,1,Desktop,1,0,USA,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222Kum7ha4yJej6iD,-1220144668_1944684813,1944684813,4,0,0,1,0,Rand,Random,Random,,,,1,2,1,,,,CAN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222Kum7ha4yJej6iD,-1220144668_1944684813,1944684813,4,1,0,0,0,Rand,Random,Random,,,,3,2,0,,,,CAN,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0.0,1.0
222LDp4wz24C3chzj,-1679158262_3623236506.0,3623236506,10,0,0,0,0,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,,,,DEU,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222LDp4wz24C3chzj,-1679158262_3623236506.0,3623236506,10,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0,2,0,1,,,,DEU,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0.0
222LLLPTWXxrCRNC6,432632985_3566498008.0,3566498008,9,0,1,0,2,Fat,Fitness,Fitness,Fit,Fat,0,2,0,0,Mobile,0,0,USA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222LLLPTWXxrCRNC6,432632985_3566498008.0,3566498008,9,1,1,0,1,Fit,Fitness,Fitness,Fit,Fat,0,2,0,1,Mobile,0,1,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1.0,0.0
222LecKQTTt8Z2Zdn,200951175_9115261360413654.0,9115261360413650,6,0,0,0,2,Fat,Fitness,Fitness,Fit,Fat,0,5,0,0,Desktop,1,0,DEU,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222LecKQTTt8Z2Zdn,200951175_9115261360413654.0,9115261360413650,6,1,0,1,0,Fit,Fitness,Fitness,Fit,Fat,0,5,0,1,Desktop,1,1,DEU,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1.0,0.0
222MLcT8Yx5jeEJCh,-1377294855_5426695497787988.0,5426695497787990,9,0,1,0,0,Fit,Fitness,Fitness,Fit,Fat,1,5,0,0,Mobile,0,0,ISR,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,1.0,0.0
222MLcT8Yx5jeEJCh,-1377294855_5426695497787988.0,5426695497787990,9,1,1,0,0,Fat,Fitness,Fitness,Fit,Fat,1,5,0,1,Mobile,0,1,ISR,0.0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222MRgzWFnXGBGheN,-711809117_2818729990.0,2818729990,10,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0,4,1,1,,,,FRA,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1.0
222MRgzWFnXGBGheN,-711809117_2818729990.0,2818729990,10,1,0,0,0,More,Utilitarian,Utilitarian,More,Less,0,5,1,0,,,,FRA,1.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,1.0
222MdxxSsk345LS6x,-243573564_2521040332590927.0,2521040332590930,12,0,0,1,0,More,Utilitarian,Utilitarian,More,Less,1,5,2,0,Desktop,0,1,BRA,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1.0,0.0
222MdxxSsk345LS6x,-243573564_2521040332590927.0,2521040332590930,12,1,0,0,2,Less,Utilitarian,Utilitarian,More,Less,1,3,2,1,Desktop,0,0,BRA,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1.0,0.0
222MkkbnENB72sHdw,-1775995825_1065349875950416.0,1065349875950420,12,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0,3,0,0,Desktop,0,1,ITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1.0,0.0
222MkkbnENB72sHdw,-1775995825_1065349875950416.0,1065349875950420,12,1,1,0,0,Hoomans,Species,Species,Hoomans,Pets,0,3,0,1,Desktop,0,0,ITA,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222MzK9uyefzyFaSz,-1402962238_1983785972223293.0,1983785972223290,6,0,1,0,1,Less,Utilitarian,Utilitarian,More,Less,0,3,2,1,Desktop,1,1,PAN,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.0,1.0
222MzK9uyefzyFaSz,-1402962238_1983785972223293.0,1983785972223290,6,1,1,0,2,More,Utilitarian,Utilitarian,More,Less,0,5,2,0,Desktop,1,0,PAN,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.0,1.0
222NBnsJ4JkEyM8S5,857324962_4165688670.0,4165688670,6,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,1,0,1,Mobile,0,0,USA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,1.0
222NBnsJ4JkEyM8S5,857324962_4165688670.0,4165688670,6,1,0,1,0,Pets,Species,Species,Hoomans,Pets,1,1,0,0,Mobile,0,1,USA,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0.0,1.0
222NFPTrxfXSEddHK,-1179966561_1951098905,1951098905,5,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1,2,0,1,,,,ESP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0
222NFPTrxfXSEddHK,-1179966561_1951098905,1951098905,5,1,1,0,1,Fat,Fitness,Fitness,Fit,Fat,1,2,0,0,,,,ESP,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222NJBPymsQHpXzAz,1751099850_3561793468.0,3561793468,6,0,1,0,0,Female,Gender,Gender,Male,Female,0,4,0,0,Mobile,0,0,LTU,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1.0,0.0
222NJBPymsQHpXzAz,1751099850_3561793468.0,3561793468,6,1,1,0,0,Male,Gender,Gender,Male,Female,0,4,0,1,Mobile,0,1,LTU,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1.0,0.0
222Nddt36cP8nS6qt,1841220593_6425177085080006.0,6425177085080010,11,0,0,0,2,Female,Gender,Gender,Male,Female,0,5,0,0,Desktop,1,1,USA,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0.0
222Nddt36cP8nS6qt,1841220593_6425177085080006.0,6425177085080010,11,1,0,1,0,Male,Gender,Gender,Male,Female,0,5,0,1,Desktop,1,0,USA,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0.0
222Nz4x7Gz7BhYzd3,2085856881_2465676825.0,2465676825,5,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1,5,2,1,Desktop,1,1,USA,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,1.0
222Nz4x7Gz7BhYzd3,2085856881_2465676825.0,2465676825,5,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1,3,2,0,Desktop,1,0,USA,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222PHdLJp378Fr9rn,-332928266_2744483214.0,2744483214,4,0,1,0,2,Old,Age,Age,Young,Old,0,5,0,0,Desktop,0,0,RUS,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222PHdLJp378Fr9rn,-332928266_2744483214.0,2744483214,4,1,1,0,1,Young,Age,Age,Young,Old,0,5,0,1,Desktop,0,1,RUS,1.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222PL8SYdZnhNnSGp,-2091429432_6630077581817493.0,6630077581817490,1,0,1,0,1,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,Mobile,0,1,DEU,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222PL8SYdZnhNnSGp,-2091429432_6630077581817493.0,6630077581817490,1,1,1,0,2,Pets,Species,Species,Hoomans,Pets,1,3,0,0,Mobile,0,0,DEU,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0.0,1.0
222PW32MxQEKFGbQP,1536158629_3578139302.0,3578139302,4,0,0,1,0,Fat,Fitness,Fitness,Fit,Fat,0,3,0,1,Mobile,0,1,SGP,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222PW32MxQEKFGbQP,1536158629_3578139302.0,3578139302,4,1,0,0,2,Fit,Fitness,Fitness,Fit,Fat,0,3,0,0,Mobile,0,0,SGP,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0.0,1.0
222Q3MSxQNhHmSZeZ,894792640_2221460557.0,2221460557,13,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0,2,0,0,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1.0,0.0
222Q3MSxQNhHmSZeZ,894792640_2221460557.0,2221460557,13,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0,2,0,1,Mobile,0,0,USA,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0.0
222QZJECtpy5mr8CM,-380581848_1827335330,1827335330,4,0,0,0,1,Fit,Fitness,Fitness,Fit,Fat,1,5,0,1,Mobile,0,1,USA,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0.0,1.0
222QZJECtpy5mr8CM,-380581848_1827335330,1827335330,4,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1,5,0,0,Mobile,0,0,USA,0.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222QfjDxARyLutHpJ,1861265140_3903938088.0,3903938088,13,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1,1,0,0,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0.0
222QfjDxARyLutHpJ,1861265140_3903938088.0,3903938088,13,1,0,0,0,Fat,Fitness,Fitness,Fit,Fat,1,1,0,1,Desktop,0,1,USA,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222QgBRgQhNqKAQs9,-2056404518_8160408824100820.0,8160408824100820,3,0,1,0,0,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,Mobile,0,1,PRT,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0.0,1.0
222QgBRgQhNqKAQs9,-2056404518_8160408824100820.0,8160408824100820,3,1,1,0,0,Pets,Species,Species,Hoomans,Pets,1,3,0,0,Mobile,0,0,PRT,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0.0,1.0
222QzjiMNk5HMyMKx,-1639604395_5131937648499882.0,5131937648499880,10,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,3,2,0,Desktop,1,1,HUN,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1.0,0.0
222QzjiMNk5HMyMKx,-1639604395_5131937648499882.0,5131937648499880,10,1,1,0,0,More,Utilitarian,Utilitarian,More,Less,0,5,2,1,Desktop,1,0,HUN,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1.0,0.0
222RkmRCjNaQtatpJ,1422713895_6514125638536772.0,6514125638536770,6,0,1,0,0,Young,Age,Age,Young,Old,1,4,0,1,Mobile,0,1,BRA,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222RkmRCjNaQtatpJ,1422713895_6514125638536772.0,6514125638536770,6,1,1,0,0,Old,Age,Age,Young,Old,1,4,0,0,Mobile,0,0,BRA,0.0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222RodpgMLvcntBQg,1817935559_3018020296.0,3018020296,1,0,1,0,2,Male,Gender,Gender,Male,Female,1,5,0,0,,,,RUS,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222RodpgMLvcntBQg,1817935559_3018020296.0,3018020296,1,1,1,0,1,Female,Gender,Gender,Male,Female,1,5,0,1,,,,RUS,0.0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1.0,0.0
222S7rq69faYEihF4,1397532091_1609578491992707.0,1609578491992710,5,0,0,0,0,More,Utilitarian,Utilitarian,More,Less,1,5,1,1,Desktop,0,1,DEU,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,1,0.0,1.0
222S7rq69faYEihF4,1397532091_1609578491992707.0,1609578491992710,5,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1,4,1,0,Desktop,0,0,DEU,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0.0,1.0
222SDYMqsbK8meW2s,-1338180151_8285691591257951.0,8285691591257950,3,0,1,0,0,Less,Utilitarian,Utilitarian,More,Less,0,1,4,0,Desktop,1,1,RUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,0.0
222SDYMqsbK8meW2s,-1338180151_8285691591257951.0,8285691591257950,3,1,1,0,0,More,Utilitarian,Utilitarian,More,Less,0,5,4,1,Desktop,1,0,RUS,1.0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,0.0
222SG2nZwtNwMqvLY,1943298781_5221655517828019.0,5221655517828020,1,0,0,0,0,Hoomans,Species,Species,Hoomans,Pets,1,3,0,1,Desktop,0,1,DEU,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.0,1.0
222SG2nZwtNwMqvLY,1943298781_5221655517828019.0,5221655517828020,1,1,0,1,0,Pets,Species,Species,Hoomans,Pets,1,3,0,0,Desktop,0,0,DEU,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0.0,1.0
222SL8ieKDTpzTCSJ,-880047632_3815897769875482.0,3815897769875480,3,0,0,1,0,Young,Age,Age,Young,Old,1,4,0,0,Desktop,0,1,FRA,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222SL8ieKDTpzTCSJ,-880047632_3815897769875482.0,3815897769875480,3,1,0,0,1,Old,Age,Age,Young,Old,1,4,0,1,Desktop,0,0,FRA,1.0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0
222SSFv6WZbJnvJZo,-1981590644_2713756633.0,2713756633,8,0,0,0,2,High,Social Status,Social Status,High,Low,1,2,0,1,Mobile,0,1,USA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,1.0
222SSFv6WZbJnvJZo,-1981590644_2713756633.0,2713756633,8,1,0,1,0,Low,Social Status,Social Status,High,Low,1,2,0,0,Mobile,0,0,USA,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0
